crime_id,crime_type,date_time,latitude,longitude,location,day_of_week,time_of_day,season,weather,past_crime_rate,police_stations_nearby,prediction_label,hour,dbscan_cluster
2740,Robbery,2023-03-31 08:12:00,28.5302420162467,77.03934928835375,Commercial Hub,Friday,Morning,Summer,Snowy,0.7942219138202615,1,1,8,-1
2741,Drug Offense,2022-02-16 02:34:00,28.64627229930455,77.30187757191881,Suburb B,Wednesday,Night,Fall,Foggy,0.6814100152356657,1,0,2,-1
2742,Robbery,2024-07-01 21:42:00,28.590152507202703,77.0819658604766,Mall,Monday,Evening,Summer,Snowy,0.8065537979777948,1,1,21,-1
2743,Drug Offense,2022-06-28 16:25:00,28.57833323365371,77.36797678025759,Suburb A,Tuesday,Afternoon,Winter,Foggy,0.9391081551371014,1,1,16,-1
2744,Drug Offense,2023-02-03 15:20:00,28.55632117955707,77.15061564739696,University Area,Friday,Afternoon,Winter,Foggy,0.977735495247582,4,1,15,-1
2745,Homicide,2024-11-13 01:58:00,28.7489654566264,77.23169550440232,Mall,Wednesday,Night,Fall,Cloudy,0.7918061080705248,5,1,1,-1
2746,Homicide,2024-01-10 12:09:00,28.81252874229892,77.29971527101381,Train Station,Wednesday,Afternoon,Winter,Snowy,0.5212954769851565,1,0,12,-1
2747,Vandalism,2024-05-25 11:24:00,28.731319359768143,77.08563670533312,Commercial Hub,Saturday,Morning,Winter,Rainy,0.9846179986335544,3,1,11,-1
2748,Assault,2024-02-03 00:18:00,28.55878508383528,77.37081890930881,Suburb A,Saturday,Night,Spring,Foggy,0.8529310304481281,4,1,0,-1
2749,Fraud,2023-12-08 11:19:00,28.824449507973387,77.15132017031841,Suburb A,Friday,Morning,Winter,Snowy,0.6679818242768261,5,0,11,-1
2750,Drug Offense,2024-07-01 17:05:00,28.75438188286549,77.33118592995638,Industrial Zone,Monday,Afternoon,Spring,Rainy,0.5735788504818617,1,0,17,-1
2751,Homicide,2023-03-18 23:56:00,28.6552662824508,77.07914152534968,Suburb A,Saturday,Evening,Winter,Clear,0.5717093061181375,5,0,23,-1
2752,Assault,2024-06-28 23:26:00,28.769652118214424,77.34405882960317,Park,Friday,Evening,Summer,Rainy,0.5838722030698014,3,0,23,-1
2753,Vandalism,2024-06-25 09:10:00,28.603961991697133,77.06409403640524,Train Station,Tuesday,Morning,Summer,Snowy,0.5227862608069102,4,0,9,-1
2754,Fraud,2024-05-18 23:57:00,28.638076883397684,77.21267824813499,Train Station,Saturday,Evening,Winter,Snowy,0.9510770943264556,4,1,23,-1
2755,Assault,2024-04-28 04:53:00,28.866994337252795,77.12360303686944,Suburb B,Sunday,Night,Summer,Rainy,0.7703841164136682,5,1,4,-1
2756,Fraud,2022-06-26 04:13:00,28.616201802268566,77.3741876247141,Train Station,Sunday,Night,Summer,Rainy,0.8499797063569186,1,1,4,-1
2757,Robbery,2023-09-14 15:55:00,28.687995307263176,77.13101750225344,Park,Thursday,Afternoon,Summer,Foggy,0.9140542546341536,2,1,15,9
2758,Burglary,2024-12-11 10:04:00,28.85605645495841,77.4408586531977,Commercial Hub,Wednesday,Morning,Fall,Snowy,0.8957705031666001,4,1,10,-1
2759,Drug Offense,2024-02-09 02:00:00,28.78308854010701,77.4459101057033,Downtown,Friday,Night,Summer,Foggy,0.9413028118644208,2,1,2,-1
2760,Robbery,2024-04-18 20:58:00,28.52488129046588,77.09822065761139,Downtown,Thursday,Evening,Spring,Foggy,0.983627311262476,4,1,20,-1
2761,Burglary,2023-07-14 13:11:00,28.55892121771159,77.30692297250386,Industrial Zone,Friday,Afternoon,Fall,Clear,0.7195353073709698,1,0,13,-1
2762,Theft,2024-08-04 22:36:00,28.503136636308767,77.04385882085998,Suburb A,Sunday,Evening,Spring,Snowy,0.9751677333341952,1,1,22,-1
2763,Vandalism,2022-10-08 06:11:00,28.752368716091663,77.19576854980082,Train Station,Saturday,Morning,Spring,Foggy,0.8616449741714082,4,1,6,-1
2764,Drug Offense,2024-02-21 09:35:00,28.679069370164168,77.35666086475064,Suburb B,Wednesday,Morning,Spring,Clear,0.5353340951540393,5,0,9,-1
2765,Robbery,2024-10-01 01:52:00,28.55370994036091,77.32971162342496,Industrial Zone,Tuesday,Night,Fall,Foggy,0.8408915606061726,1,1,1,-1
2766,Assault,2023-09-11 18:19:00,28.883173648422705,77.31235033470331,Mall,Monday,Evening,Winter,Foggy,0.8433583298024243,1,1,18,-1
2767,Fraud,2024-10-08 17:47:00,28.711863889578247,77.14127043183122,Suburb A,Tuesday,Afternoon,Summer,Snowy,0.9529302818962636,3,1,17,-1
2768,Homicide,2024-08-07 07:01:00,28.59675731764516,77.1890124747172,Park,Wednesday,Morning,Summer,Rainy,0.686466066235046,1,0,7,-1
2769,Theft,2022-01-06 04:16:00,28.700241428461883,77.05147307235015,Downtown,Thursday,Night,Winter,Rainy,0.7924557501359089,3,1,4,-1
2770,Vandalism,2023-09-07 20:53:00,28.771848133094043,77.3595114102168,Suburb B,Thursday,Evening,Winter,Snowy,0.5060937755058712,1,0,20,14
2771,Vandalism,2024-08-25 03:41:00,28.530495687189426,77.25194439839564,Industrial Zone,Sunday,Night,Spring,Rainy,0.666037621090668,1,0,3,-1
2772,Vandalism,2023-08-13 13:11:00,28.609881526019155,77.35438281617283,University Area,Sunday,Afternoon,Fall,Cloudy,0.5311218630793905,5,0,13,-1
2773,Assault,2024-10-04 22:41:00,28.8227861963536,77.12447176239844,Downtown,Friday,Evening,Spring,Rainy,0.7609364863824485,5,1,22,-1
2774,Robbery,2023-05-17 00:07:00,28.683865948161063,77.16221911431754,Park,Wednesday,Night,Summer,Foggy,0.9087238252534766,1,1,0,-1
2775,Drug Offense,2023-07-22 15:04:00,28.71863085681292,77.16710766863005,Suburb A,Saturday,Afternoon,Winter,Foggy,0.6032213460645345,4,0,15,-1
2776,Burglary,2024-01-11 18:30:00,28.67312640088379,77.0128712048736,Commercial Hub,Thursday,Evening,Summer,Clear,0.7637205227788892,4,1,18,11
2777,Theft,2024-06-12 08:40:00,28.517559977057203,77.17052393641531,University Area,Wednesday,Morning,Winter,Snowy,0.6020043182553836,1,0,8,-1
2778,Robbery,2024-09-01 22:52:00,28.566299911928063,77.40165228675902,Park,Sunday,Evening,Fall,Clear,0.5603442339231202,4,0,22,-1
2779,Assault,2022-09-02 11:32:00,28.678216655496755,77.44864924787487,Suburb B,Friday,Morning,Spring,Foggy,0.7554983959671713,1,1,11,-1
2780,Fraud,2022-02-05 08:10:00,28.58367418616317,77.25910915781796,Mall,Saturday,Morning,Summer,Foggy,0.5395743104748638,5,0,8,-1
2781,Assault,2022-04-30 04:20:00,28.51999161146388,77.22775084760961,Commercial Hub,Saturday,Night,Fall,Clear,0.7936773155689947,2,1,4,-1
2782,Fraud,2024-08-02 22:08:00,28.83745986562073,77.01541230934968,Park,Friday,Evening,Summer,Cloudy,0.5156687303383631,3,0,22,-1
2783,Fraud,2024-01-02 05:03:00,28.892477011665644,77.43960216879269,Industrial Zone,Tuesday,Night,Winter,Rainy,0.5533574859341878,4,0,5,-1
2784,Vandalism,2023-07-13 11:26:00,28.817257149598696,77.00650510671294,Mall,Thursday,Morning,Summer,Cloudy,0.7749987427436789,4,1,11,23
2785,Assault,2023-12-31 01:18:00,28.841513968681863,77.4723750401051,Park,Sunday,Night,Fall,Cloudy,0.795703706449457,5,1,1,1
2786,Burglary,2023-08-21 16:40:00,28.59679085212682,77.24460812434404,Commercial Hub,Monday,Afternoon,Fall,Cloudy,0.5144934650468791,4,0,16,-1
2787,Fraud,2022-06-07 16:12:00,28.88425079020528,77.17096724678737,Suburb B,Tuesday,Afternoon,Spring,Cloudy,0.7866883940007792,1,1,16,-1
2788,Homicide,2023-01-11 03:38:00,28.57877028178137,77.46210921742133,Downtown,Wednesday,Night,Summer,Rainy,0.9192512626618186,1,1,3,-1
2789,Vandalism,2022-12-09 17:20:00,28.88057192414473,77.01219549655505,Commercial Hub,Friday,Afternoon,Winter,Snowy,0.861158088646977,2,1,17,-1
2790,Burglary,2023-10-10 21:51:00,28.89792771758638,77.29071244743454,Commercial Hub,Tuesday,Evening,Summer,Clear,0.5655925519603993,2,0,21,-1
2791,Robbery,2023-09-09 08:43:00,28.784689122298417,77.27446626224967,Industrial Zone,Saturday,Morning,Spring,Cloudy,0.7962373237818074,2,1,8,-1
2792,Robbery,2024-01-13 03:34:00,28.892457492716726,77.10966020060569,Park,Saturday,Night,Winter,Cloudy,0.8361262500371067,1,1,3,31
2793,Robbery,2023-12-22 04:00:00,28.72781591182684,77.2144437156751,Suburb B,Friday,Night,Winter,Clear,0.5186156008761459,2,0,4,-1
2794,Assault,2022-10-08 16:18:00,28.60381671327044,77.32613200297189,Mall,Saturday,Afternoon,Spring,Clear,0.9276738343418114,2,1,16,-1
2795,Burglary,2024-02-03 15:26:00,28.674798354266247,77.36356559844096,Suburb B,Saturday,Afternoon,Winter,Snowy,0.953133698644915,1,1,15,-1
2796,Assault,2023-11-28 05:06:00,28.737424374151512,77.00035842935328,Industrial Zone,Tuesday,Night,Fall,Foggy,0.9252261366811292,5,1,5,-1
2797,Fraud,2023-03-23 04:32:00,28.52923262481081,77.46842671504551,University Area,Thursday,Night,Fall,Snowy,0.9123157339945568,4,1,4,-1
2798,Robbery,2023-03-29 06:50:00,28.748937305846898,77.0822626861964,Mall,Wednesday,Morning,Winter,Foggy,0.8724825992304466,3,1,6,-1
2799,Theft,2024-12-12 17:45:00,28.89247113470492,77.11679021711117,Suburb A,Thursday,Afternoon,Summer,Rainy,0.8167160156409801,1,1,17,-1
2800,Theft,2022-08-22 13:29:00,28.57604305991349,77.13173672284692,Suburb A,Monday,Afternoon,Winter,Snowy,0.839313502494126,1,1,13,-1
2801,Robbery,2022-06-06 03:52:00,28.81703804651536,77.01891006827601,Suburb A,Monday,Night,Summer,Rainy,0.9031976466674916,3,1,3,-1
2802,Drug Offense,2022-09-26 00:30:00,28.863159517511846,77.06152606179516,Commercial Hub,Monday,Night,Spring,Clear,0.8312492291806524,3,1,0,-1
2803,Drug Offense,2023-12-15 09:44:00,28.877480637128087,77.49317496147208,University Area,Friday,Morning,Fall,Snowy,0.6638634783410355,2,0,9,-1
2804,Fraud,2024-01-13 04:52:00,28.88405424176218,77.15760836868864,Suburb B,Saturday,Night,Fall,Clear,0.6879805510806769,3,0,4,-1
2805,Burglary,2024-06-24 19:33:00,28.708583855488587,77.05765054516952,Suburb B,Monday,Evening,Spring,Cloudy,0.948528734186146,4,1,19,-1
2806,Assault,2023-12-02 05:45:00,28.8909231631966,77.0534956305873,Suburb A,Saturday,Night,Spring,Clear,0.508561042898581,4,0,5,-1
2807,Robbery,2023-09-16 00:47:00,28.80292408285377,77.35972998383498,University Area,Saturday,Night,Fall,Cloudy,0.849410290622141,4,1,0,-1
2808,Theft,2022-08-31 07:08:00,28.564668574494785,77.42728433201631,Downtown,Wednesday,Morning,Spring,Foggy,0.9773887762126076,4,1,7,-1
2809,Robbery,2022-10-19 22:14:00,28.690760042587183,77.12847614975423,Mall,Wednesday,Evening,Winter,Cloudy,0.8531140849789869,4,1,22,9
2810,Assault,2023-09-22 04:13:00,28.7873324701488,77.01045475616762,Industrial Zone,Friday,Night,Winter,Foggy,0.996955994115891,2,1,4,-1
2811,Fraud,2022-09-24 02:27:00,28.59893612632764,77.11154500922268,Suburb A,Saturday,Night,Summer,Cloudy,0.8437724527641655,1,1,2,-1
2812,Burglary,2022-08-17 02:01:00,28.75624607341956,77.02825784539837,University Area,Wednesday,Night,Summer,Cloudy,0.5171815146084305,3,0,2,-1
2813,Homicide,2024-09-18 13:02:00,28.766640191618645,77.05169746831503,Commercial Hub,Wednesday,Afternoon,Summer,Rainy,0.9135049408234618,1,1,13,24
2814,Assault,2023-02-07 03:02:00,28.565079897523425,77.21575405992382,Suburb B,Tuesday,Night,Winter,Rainy,0.6423149559696595,3,0,3,-1
2815,Robbery,2024-11-17 18:03:00,28.7260341249811,77.11495918543082,Suburb B,Sunday,Evening,Fall,Clear,0.7230286128322205,2,0,18,-1
2816,Burglary,2024-08-18 03:58:00,28.80865076439144,77.25797293926271,Commercial Hub,Sunday,Night,Summer,Rainy,0.656045957953541,2,0,3,-1
2817,Homicide,2023-06-03 01:04:00,28.69955826581437,77.1267468766286,Industrial Zone,Saturday,Night,Winter,Foggy,0.6342770531048397,5,0,1,-1
2818,Theft,2023-09-10 21:00:00,28.50484124671044,77.47026865055147,Commercial Hub,Sunday,Evening,Fall,Rainy,0.7157028518348927,5,0,21,19
2819,Assault,2022-07-17 03:58:00,28.503615387631715,77.45297198396314,Suburb A,Sunday,Night,Spring,Clear,0.6893757242203369,2,0,3,-1
2820,Vandalism,2023-02-25 18:57:00,28.642811737588005,77.28340305250524,Downtown,Saturday,Evening,Winter,Snowy,0.8166692909212947,2,1,18,-1
2821,Theft,2023-02-14 05:42:00,28.87047762737271,77.17721199599369,Commercial Hub,Tuesday,Night,Spring,Foggy,0.9065756004937552,3,1,5,-1
2822,Burglary,2023-12-21 00:05:00,28.59147071184144,77.19057344101736,Downtown,Thursday,Night,Summer,Snowy,0.6485443265936204,2,0,0,-1
2823,Fraud,2022-10-26 23:17:00,28.75374547554868,77.20592614157225,Suburb B,Wednesday,Evening,Fall,Foggy,0.6068605764110087,1,0,23,-1
2824,Vandalism,2023-12-14 11:10:00,28.588830348277327,77.36378966106747,Park,Thursday,Morning,Winter,Clear,0.8334476354351712,3,1,11,-1
2825,Drug Offense,2024-10-22 23:39:00,28.62866799586381,77.22581949775942,Park,Tuesday,Evening,Summer,Rainy,0.8351600329153908,2,1,23,-1
2826,Assault,2023-05-11 16:36:00,28.839216835840592,77.42836497325295,Mall,Thursday,Afternoon,Summer,Snowy,0.9505656196430858,3,1,16,-1
2827,Robbery,2022-05-20 03:52:00,28.791544576907977,77.47204739296518,Downtown,Friday,Night,Fall,Snowy,0.5079728432266555,3,0,3,-1
2828,Drug Offense,2022-01-29 16:13:00,28.538159710925285,77.16797307668946,Industrial Zone,Saturday,Afternoon,Spring,Rainy,0.926520331058255,4,1,16,-1
2829,Theft,2023-01-28 09:10:00,28.671480808394573,77.28034724068785,University Area,Saturday,Morning,Summer,Clear,0.7605010864741785,5,1,9,-1
2830,Robbery,2022-01-09 23:06:00,28.511667905458104,77.04752826841629,Train Station,Sunday,Evening,Fall,Rainy,0.8106510445860494,3,1,23,-1
2831,Assault,2023-03-15 16:54:00,28.6923560586412,77.10023452388317,Commercial Hub,Wednesday,Afternoon,Fall,Cloudy,0.5456857202807074,3,0,16,-1
2832,Assault,2024-08-30 11:44:00,28.764973604680428,77.20673288335507,Train Station,Friday,Morning,Winter,Cloudy,0.7163074664360228,4,0,11,29
2833,Vandalism,2023-01-15 14:43:00,28.54740104943926,77.10310135795089,Park,Sunday,Afternoon,Summer,Cloudy,0.6136512036192618,2,0,14,-1
2834,Vandalism,2022-08-08 05:53:00,28.615553975563667,77.43828024539435,University Area,Monday,Night,Spring,Snowy,0.6271125150412545,3,0,5,-1
2835,Vandalism,2023-12-28 12:27:00,28.659134650200865,77.07914312802954,Industrial Zone,Thursday,Afternoon,Spring,Snowy,0.7520475573380137,4,1,12,-1
2836,Vandalism,2023-03-15 16:14:00,28.86781240986242,77.22783041077655,Downtown,Wednesday,Afternoon,Summer,Clear,0.9062279752015562,1,1,16,-1
2837,Fraud,2024-04-14 03:48:00,28.897302006169184,77.30284962022994,Commercial Hub,Sunday,Night,Spring,Foggy,0.8718904650724281,4,1,3,-1
2838,Robbery,2023-10-06 03:29:00,28.517964519598245,77.34593195408043,Industrial Zone,Friday,Night,Fall,Rainy,0.7954999795429769,5,1,3,-1
2839,Robbery,2022-08-14 16:08:00,28.80440316939816,77.19153468486326,Commercial Hub,Sunday,Afternoon,Fall,Foggy,0.7697090963767335,5,1,16,20
2840,Burglary,2024-10-12 11:45:00,28.648689626560937,77.43454953436236,Industrial Zone,Saturday,Morning,Summer,Snowy,0.713653021617245,2,0,11,-1
2841,Vandalism,2023-08-14 17:46:00,28.6569832744918,77.28415957553896,Mall,Monday,Afternoon,Spring,Rainy,0.9863549867806932,2,1,17,-1
2842,Theft,2022-03-25 02:20:00,28.801705989338807,77.21975389022377,Suburb B,Friday,Night,Fall,Snowy,0.7800962771171167,5,1,2,-1
2843,Robbery,2024-10-08 03:24:00,28.867370572858164,77.03362031702602,Suburb B,Tuesday,Night,Summer,Clear,0.626983199156111,5,0,3,-1
2844,Assault,2023-08-04 14:38:00,28.880371437801017,77.23234473422258,Train Station,Friday,Afternoon,Fall,Rainy,0.6150453960200197,3,0,14,-1
2845,Drug Offense,2023-10-01 21:53:00,28.73084903441533,77.41036792040786,Suburb A,Sunday,Evening,Summer,Snowy,0.8056765153875709,5,1,21,-1
2846,Vandalism,2024-06-28 07:35:00,28.6428484637202,77.30727050911065,Mall,Friday,Morning,Winter,Cloudy,0.7614137636554643,2,1,7,-1
2847,Theft,2024-04-14 09:54:00,28.81501963434351,77.41608122686456,Park,Sunday,Morning,Winter,Cloudy,0.5038489014773564,5,0,9,-1
2848,Fraud,2024-05-26 06:54:00,28.60040055330492,77.24700583529965,University Area,Sunday,Morning,Summer,Snowy,0.9150326860978896,2,1,6,-1
2849,Theft,2022-05-23 15:43:00,28.725629611533407,77.05923085254724,Mall,Monday,Afternoon,Winter,Foggy,0.8520611771162173,1,1,15,-1
2850,Drug Offense,2024-01-23 05:00:00,28.643431384609947,77.00681992291794,Suburb B,Tuesday,Night,Winter,Clear,0.8309146448390518,5,1,5,-1
2851,Drug Offense,2024-10-03 21:06:00,28.76265242948315,77.1516097733593,Industrial Zone,Thursday,Evening,Spring,Clear,0.5343903288488294,2,0,21,-1
2852,Theft,2024-03-22 14:33:00,28.596159565157404,77.3489952357489,Train Station,Friday,Afternoon,Winter,Snowy,0.6810279250862457,4,0,14,-1
2853,Fraud,2022-06-24 03:09:00,28.57663717829393,77.39512995197084,Downtown,Friday,Night,Spring,Clear,0.9676911303663932,3,1,3,-1
2854,Robbery,2024-03-19 12:44:00,28.86729563467017,77.14787641731016,Downtown,Tuesday,Afternoon,Winter,Rainy,0.9312946206706818,2,1,12,-1
2855,Drug Offense,2022-07-28 23:59:00,28.54072147317981,77.24782696044163,Downtown,Thursday,Evening,Winter,Clear,0.6427714689347668,5,0,23,-1
2856,Fraud,2022-12-12 02:23:00,28.702383163093973,77.21055945221704,Park,Monday,Night,Fall,Cloudy,0.5785294420495694,5,0,2,6
2857,Assault,2023-02-12 10:12:00,28.588341113185205,77.20526139217571,University Area,Sunday,Morning,Summer,Snowy,0.7245439785842885,1,0,10,-1
2858,Vandalism,2024-04-07 03:14:00,28.51557198533027,77.11567435660008,Suburb B,Sunday,Night,Winter,Rainy,0.6779151893338304,4,0,3,-1
2859,Drug Offense,2024-05-19 23:31:00,28.51440752731657,77.06818555251473,Train Station,Sunday,Evening,Summer,Clear,0.8411131883529955,2,1,23,-1
2860,Theft,2023-07-25 22:49:00,28.57008870884233,77.09834427911561,University Area,Tuesday,Evening,Summer,Cloudy,0.9832174050421598,4,1,22,32
2861,Robbery,2023-07-14 20:25:00,28.8467081418024,77.02766619358167,Commercial Hub,Friday,Evening,Fall,Foggy,0.6815007249912808,1,0,20,-1
2862,Burglary,2023-12-31 15:42:00,28.61299149759081,77.09906537091179,Suburb B,Sunday,Afternoon,Summer,Clear,0.531112086326121,3,0,15,-1
2863,Burglary,2024-04-08 15:32:00,28.88018366823012,77.0046004488127,Industrial Zone,Monday,Afternoon,Summer,Cloudy,0.9488070041711928,4,1,15,-1
2864,Homicide,2023-07-26 04:49:00,28.732648917195675,77.31362920031799,Downtown,Wednesday,Night,Winter,Cloudy,0.5189748651199354,1,0,4,-1
2865,Assault,2024-07-20 03:07:00,28.674645675907502,77.15818770369384,Mall,Saturday,Night,Fall,Cloudy,0.9763829485766664,2,1,3,-1
2866,Burglary,2023-05-29 15:31:00,28.73203553386778,77.48657235571345,Commercial Hub,Monday,Afternoon,Summer,Cloudy,0.8322897140045199,3,1,15,-1
2867,Assault,2023-04-18 20:08:00,28.706679354090507,77.09685852538814,Suburb A,Tuesday,Evening,Winter,Foggy,0.9708446042209746,5,1,20,13
2868,Robbery,2022-03-02 03:47:00,28.803510501502927,77.1729142851548,Mall,Wednesday,Night,Fall,Snowy,0.5998298433244891,1,0,3,-1
2869,Vandalism,2022-04-19 02:31:00,28.61299842638914,77.17892057932076,Train Station,Tuesday,Night,Winter,Cloudy,0.5203498976269039,5,0,2,-1
2870,Homicide,2022-02-24 05:24:00,28.64122015664012,77.00422574803123,Park,Thursday,Night,Fall,Snowy,0.7441049891382459,3,0,5,-1
2871,Assault,2023-11-01 04:19:00,28.857637721013297,77.41960397651972,Suburb B,Wednesday,Night,Fall,Foggy,0.7253117072850626,1,0,4,-1
2872,Fraud,2022-07-17 02:42:00,28.87858260526016,77.01599723007216,Train Station,Sunday,Night,Spring,Foggy,0.6657461366274414,1,0,2,-1
2873,Fraud,2024-11-30 15:50:00,28.85702329099459,77.47008991736462,Downtown,Saturday,Afternoon,Spring,Rainy,0.9788282371943487,3,1,15,1
2874,Homicide,2024-08-12 06:18:00,28.667779197582924,77.4460371755468,University Area,Monday,Morning,Spring,Rainy,0.911291866080716,2,1,6,-1
2875,Robbery,2024-10-16 15:32:00,28.81214620120275,77.26776095804298,University Area,Wednesday,Afternoon,Summer,Cloudy,0.8307910106877967,1,1,15,-1
2876,Robbery,2023-06-20 17:21:00,28.69053429332044,77.27179778745564,University Area,Tuesday,Afternoon,Winter,Snowy,0.5814291458189138,3,0,17,-1
2877,Fraud,2022-02-06 01:27:00,28.69901594085844,77.32688896147808,Suburb B,Sunday,Night,Fall,Foggy,0.8671617041092623,4,1,1,-1
2878,Drug Offense,2022-09-01 12:28:00,28.581872043622912,77.19352500596744,University Area,Thursday,Afternoon,Winter,Clear,0.8635062273498619,5,1,12,-1
2879,Fraud,2023-10-07 12:28:00,28.736452121303405,77.32361114169893,Suburb B,Saturday,Afternoon,Summer,Rainy,0.7125340868080037,1,0,12,-1
2880,Fraud,2024-07-30 01:02:00,28.57445435910134,77.02238419434424,Mall,Tuesday,Night,Spring,Rainy,0.9623929548570068,4,1,1,-1
2881,Robbery,2022-12-29 17:42:00,28.632625879626875,77.02702381367486,Train Station,Thursday,Afternoon,Spring,Clear,0.5834889411145052,1,0,17,-1
2882,Fraud,2023-09-13 22:10:00,28.84201208064797,77.22861520980977,Industrial Zone,Wednesday,Evening,Winter,Snowy,0.6336687812058321,2,0,22,-1
2883,Fraud,2024-10-03 13:08:00,28.58283032368434,77.27481115055302,Suburb B,Thursday,Afternoon,Winter,Snowy,0.5316121696253169,3,0,13,-1
2884,Drug Offense,2023-10-02 22:24:00,28.528463314069374,77.4439088201679,University Area,Monday,Evening,Fall,Snowy,0.8977254790887937,1,1,22,-1
2885,Fraud,2024-09-25 03:36:00,28.527603037045125,77.05233031695394,Mall,Wednesday,Night,Winter,Cloudy,0.8108796930476987,3,1,3,-1
2886,Fraud,2024-10-01 21:35:00,28.87631380820124,77.41132396359694,Suburb B,Tuesday,Evening,Fall,Cloudy,0.6574701528406248,1,0,21,-1
2887,Vandalism,2024-08-20 15:35:00,28.702768175184733,77.10502366864604,Park,Tuesday,Afternoon,Fall,Clear,0.5819068317971576,2,0,15,13
